ID	10 CN A	102 CN A	12 CN A	13 CN A	16 CN A	19 CN A	22 CN A	3 CN A	45 CN A	51 CN A	59 CN A	60 CN A	62 CN A	7 CN A	9 CN A	HC102 CN A	HC103 CN A	HC105 CN A	HC52 CN A	HC53 CN A	HC55 CN A	HC57 CN A	HC61 CN A	HC62 CN A	HC65 CN A	HC66 CN A	HC68 CN A	HC69 CN A	HC71 CN A	HC72 CN A	HC73 CN A	HC74 CN A	HC76 CN A	HC80 CN A	HC81 CN A	HC82 CN A	HC83 CN A	HC86 CN A
25786	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25787	0.18652804	0.18652804	0.18652804	0.18652804	0.8305357	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.2611304	0.18652804	0.18652804	0.18652804	0.18652804	0.18652804	0.33172145
25788	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25789	7.760614E-15	4.798648E-9	0.00407773	1.9870694E-7	0.4129213	1.3691044E-10	7.760614E-15	1.6241129E-5	7.760614E-15	4.2966585E-13	7.760614E-15	8.657649E-11	1.3486642E-12	1.7905447E-6	7.760614E-15	1.0681598E-9	0.10733511	0.006394647	2.0670143E-9	3.9110328E-6	0.29554978	2.5524042E-4	7.760614E-15	0.0661711	0.028529312	1.724741E-8	0.41013575	5.3475602E-14	7.760614E-15	0.11481582	1.1964541E-4	0.0517575	1.2344238E-7	0.04207556	0.0029080624	7.760614E-15	0.00190083	0.82627344
25790	0.439863	0.439863	0.439863	0.439863	0.439863	0.96613	0.9997271	0.439863	0.9130155	0.9999968	0.9915635	0.95278835	0.61128724	0.439863	0.439863	0.439863	0.439863	0.439863	0.439863	0.439863	0.439863	0.439863	0.439863	0.439863	0.439863	0.439863	0.439863	0.6786179	0.439863	0.439863	0.439863	0.439863	0.439863	0.439863	0.439863	0.439863	0.439863	0.439863
25792	0.43212122	0.9443781	0.607875	0.14180657	0.5789659	0.36139357	0.6637691	0.44171408	0.19737898	0.3570961	0.5335895	0.11941841	0.6737381	0.042832594	7.151032E-4	0.23268934	0.107140616	0.14126112	0.02042145	0.70515454	0.54928637	0.85160434	0.0049624234	0.47556067	0.6031091	0.4070783	0.1608998	0.21043831	2.855784E-5	0.6354527	0.31741238	0.6699444	0.124657	0.7254255	0.3859608	0.0049624234	0.33097863	0.053300083
25793	0.18204755	0.2564621	0.30542827	0.22529091	0.20576197	0.2683952	0.33897322	0.835701	0.61437416	0.97486675	0.81587875	0.8496937	0.50124335	0.9775489	0.21918054	0.8531427	0.5703844	0.6905032	0.93734396	0.051497657	0.4653254	0.9295408	0.69404674	0.15105058	0.9629732	0.66762424	0.99341106	0.5139609	0.83559453	0.23774	0.83275074	0.96042126	0.9128102	0.9865357	0.66729754	0.97522503	0.6852263	0.9983149
25794	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25796	0.6720767	0.83725405	0.9747172	0.9074311	0.03468246	0.9931641	0.5023663	0.98150164	0.99999994	0.998228	0.9979443	1.0	0.2713392	0.778839	0.34709576	0.21716698	0.5875674	0.41263157	0.95845914	0.5411533	0.42050636	0.61777943	0.9535353	0.2042475	0.6509075	0.7432543	0.3302917	0.2943025	0.9802096	0.6563798	0.49313492	0.9756607	0.9982891	0.8240597	0.55804586	0.97545886	0.9701124	0.77386284
25797	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25799	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
258	0.46086133	0.46086133	0.46086133	0.46086133	0.52206314	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133	0.46086133
2580	0.034474444	0.5617102	0.9613145	0.9474127	0.98968655	0.75732833	0.25338027	0.58486634	0.10578316	0.050945766	0.07457676	0.21272002	0.01520752	0.035273716	0.2028572	0.08459784	0.81003344	0.1980371	0.10002013	0.34145832	0.9111315	0.22066103	0.60671306	0.6740099	0.20596464	0.9755202	0.7822536	0.09728486	0.9424419	0.97395974	0.68260413	0.3341743	0.4531112	0.90783423	0.47906658	0.5022404	0.9970429	0.5815182
25800	0.7470066	0.17566568	0.2472342	0.7601997	0.39617753	0.17856613	0.2942947	0.040903855	0.036108643	0.83948916	0.05834052	0.45232323	0.26306537	0.14854519	0.03151641	0.32489946	0.773537	0.999661	0.97852266	0.020252477	0.088478625	0.10981867	0.106753	0.09621858	0.7840001	0.014804881	0.9963862	0.66646737	0.42397058	0.0076483283	0.3174396	0.3553348	9.850606E-4	0.2040046	0.30153158	0.006798101	0.013710423	0.53776455
25801	1.0	0.5725887	0.99697775	0.5316445	0.104790665	0.7856579	0.04955408	0.96807736	0.93491244	0.97843343	0.46603373	0.95957774	0.096804775	0.7761032	0.76811475	1.0	0.97779876	0.9968381	0.99999976	0.034542244	0.2892226	0.9526509	0.14675923	0.48142365	0.99974215	0.101809695	0.9812737	0.8965376	1.0	0.24953605	0.940191	0.9986357	0.7135445	0.91710067	0.9793895	0.85933983	0.90155387	0.9998303
25802	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25803	0.39388615	0.42980874	0.48372892	0.5175205	0.39388615	0.39388615	0.39388615	0.39388615	0.39388615	0.39388615	0.39388615	0.39388615	0.39388615	0.39388615	0.72126824	0.39388615	0.39388615	0.39388615	0.39388615	0.84917027	0.39388615	0.72113585	0.39388615	0.39388615	0.39388615	0.39388615	0.39388615	0.39388615	0.39388615	0.39388615	0.39388615	0.39388615	0.39388615	0.73392665	0.39388615	0.6657418	0.39388615	0.7899684
25804	0.023673715	0.045545682	0.058519594	0.41867816	0.021626228	0.12575795	0.10055723	0.17820626	0.47007775	0.15433326	0.09684689	0.3313723	0.14945714	0.05346728	0.08889441	0.021869266	0.44950598	0.56483036	0.07498537	0.015243537	0.2461316	0.01745877	0.25846303	0.13167217	0.38096544	0.10454732	0.2805152	0.070144154	0.07720198	0.047956266	0.018254716	0.5486182	0.66321456	0.38542303	0.30944577	0.032951586	0.051687792	0.61826336
25805	0.6486725	0.7589415	0.30307752	0.56642073	0.2431111	0.62392986	0.9838787	0.80448145	0.9992561	0.8779416	0.7236244	0.9858101	0.9999983	0.7642871	0.6277611	0.43737364	0.25129944	0.31664953	0.81537783	0.67615056	0.4210751	0.75145066	0.56011736	0.3542228	0.26488417	0.5272925	0.6800285	0.69944775	0.31508124	0.43281707	0.33289197	0.72705925	0.39538702	0.3193712	0.35372314	0.85762906	0.6998552	0.34965828
25806	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25807	0.33385858	0.33385858	0.33385858	0.33385858	0.55153286	0.33385858	0.33385858	0.45065418	0.33385858	0.33385858	0.42562553	0.33385858	0.4289201	0.4889887	0.6300866	0.33385858	0.33385858	0.33385858	0.33385858	0.51392794	0.97339475	0.7154593	0.6740509	0.6804913	0.43410367	0.873681	0.4317928	0.33385858	0.33385858	0.33385858	0.8979298	0.33385858	0.9713587	0.9003881	0.33385858	0.897742	0.7090339	0.33385858
25809	0.31428954	0.22672704	0.22672704	0.22672704	0.22672704	0.9984091	0.22672704	0.50037634	0.22672704	0.22672704	0.22672704	0.22672704	0.22672704	0.9966596	0.22672704	0.22672704	0.22789885	0.937869	0.5080051	0.22672704	1.0	0.22672704	0.22672704	0.22672704	0.64006	1.0	0.7819358	0.9999999	0.22672704	0.31790397	0.22672704	0.22672704	0.9973356	0.22672704	0.22672704	0.22672704	0.22672704	0.22672704
2581	0.685171	0.18174681	0.29696828	0.23204356	0.19394389	0.63806486	0.96805215	0.18174681	0.18174681	0.30383345	0.18174681	0.18174681	0.75082743	0.26319146	0.18174681	0.55061615	0.43800092	0.6390294	0.9460153	0.1612081	0.19551872	0.9193141	0.49489745	0.05215139	0.18174681	0.4665493	0.8439363	0.32186574	0.7728026	0.18174681	0.3089142	0.18174681	0.19360025	0.36125553	0.25440595	0.8105666	0.36842814	0.43451205
25813	7.5394317E-4	0.0026201091	4.620141E-7	0.07764815	0.5418599	3.617349E-4	0.13270962	2.692505E-5	0.2751615	0.003277369	0.2085063	0.33027148	3.0834908E-5	0.007513129	0.0019138389	1.3458856E-7	0.06241238	0.40890193	5.2537494E-6	0.30319864	0.0014537735	1.8519677E-5	1.2313669E-7	3.347479E-4	0.22165613	0.0010924794	0.8025143	5.0409493E-4	0.1326397	5.8989757E-5	0.13801137	1.1553887E-4	1.6649411E-6	0.79154795	2.013026E-8	6.567428E-5	2.5145144E-5	0.5122043
25814	1.0961442E-6	2.869785E-8	0.07499252	0.038156714	0.7198403	0.0057653054	1.5572661E-4	0.38045692	2.8330338E-4	1.978377E-4	6.529476E-4	3.294317E-5	0.022430856	0.072650045	0.0010569673	3.4039986E-5	0.8441932	0.013941858	0.03156453	9.205445E-6	0.004723842	0.008898198	1.6559425E-4	6.946618E-7	0.03166	8.7344125E-7	0.08964718	0.0016723783	1.2878975E-7	4.0132792E-7	3.186925E-6	0.0011147971	2.4841077E-6	0.015054691	0.0035638793	2.0146934E-16	0.0013416753	0.014877276
25816	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25818	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.8961147	0.7692501	0.68496823	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562	0.36948562
25819	0.30666322	0.5425961	0.44189993	0.38723198	0.5254048	0.2608158	0.3311305	0.38215935	0.19974406	0.1686542	0.1664437	0.17939477	0.32397178	0.6405003	0.3284558	0.2743132	0.35240436	0.24925351	0.35080403	0.44898218	0.83463085	0.7343223	0.5670391	0.56665474	0.25497356	0.7917229	0.6614045	0.35440624	0.53864276	0.5341363	0.72804844	0.24266984	0.5151507	0.486607	0.32486317	0.66511905	0.43361714	0.3641616
2582	0.25457284	0.9908457	0.25457284	0.25457284	0.4626948	0.25457284	0.25457284	0.48050296	0.25457284	0.25457284	0.25457284	0.99417603	0.25457284	0.25457284	0.25457284	0.25457284	0.25457284	0.25457284	0.25457284	0.70391375	0.43149886	0.25457284	0.25457284	0.25457284	0.25457284	0.96257716	0.25457284	0.25457284	0.99999994	0.25457284	0.25457284	0.25457284	0.25457284	0.25457284	0.99482423	0.25457284	0.26901156	0.25457284
25820	0.18393888	0.5490656	6.737902E-4	0.08582909	0.38304418	0.015577661	0.10293762	0.031422973	0.010942002	0.5627388	2.3635397E-4	0.012001733	0.33195296	0.008150171	5.9542323E-5	0.19553743	0.12358045	0.018788947	0.02256995	6.3538023E-6	1.5184949E-7	2.396195E-4	0.01268404	0.09022146	0.019685708	2.2651024E-5	0.15395476	0.024293121	0.011664053	0.039077807	0.22256488	0.038482785	8.00242E-6	0.041213647	9.014479E-5	0.014515609	0.038386106	0.056210436
25821	0.5783565	0.93630195	0.5413313	0.7125158	0.48790443	0.20170337	0.7724124	0.41843978	0.89962333	0.3018009	0.9201749	0.29067308	0.94384575	0.46296492	0.6221407	0.8963367	0.6479686	0.71433496	0.5694387	0.8161562	0.086276904	0.5144277	0.99696416	0.6802063	0.9290858	0.57957184	0.79538345	0.44926438	0.7214107	0.67985076	0.9951386	0.9067881	0.03859331	0.8548405	0.9692742	0.47599187	0.5344207	0.97487307
25822	0.21590628	0.19581018	0.6058563	0.61574244	0.44784933	0.24612674	0.2212041	0.6702536	0.7596871	0.44332686	0.2580065	0.19581018	0.24273115	0.19581018	0.53796124	0.36612335	0.30700177	0.5366188	0.74718475	0.19598374	0.2975189	0.8976574	0.9395964	0.9178142	0.19581018	0.6938553	0.40697312	0.36788693	0.2861322	0.45046675	0.81039536	0.3889058	0.9983627	0.86808527	0.19581018	0.96672964	0.58827174	0.45877206
25823	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.688094	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.4527246	0.9902903
25825	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25827	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25828	0.04234427	0.007106056	0.50733393	0.38211986	0.22565562	0.7417306	0.3048585	0.45858726	0.7720095	0.7725283	0.08122988	0.4947553	0.6359792	0.1403488	0.012672216	0.2389195	0.24593167	0.24323131	0.30749947	0.6428194	0.083915494	0.9774662	0.32235596	0.80963963	0.3187068	0.23456475	0.92387086	0.35639852	0.84183294	0.67854595	0.1228327	0.37685376	0.81489915	0.5607917	0.25898504	0.53358734	0.26844448	0.17757331
25829	0.06087299	0.9141655	0.94740444	0.8320003	0.3037163	0.34309986	0.6350113	0.6512095	0.47182652	0.6529181	0.5003166	0.17352013	0.083168715	0.9641872	0.04222934	0.9907675	0.4382688	0.3425211	0.9973428	0.9967512	0.22544989	0.45109323	0.99169713	0.97798085	0.9571414	0.22338098	0.95971084	0.31627804	0.9998422	0.7022468	0.9999249	0.99788296	0.5026878	0.50518024	0.9996744	0.9851415	0.57011133	0.99985427
2583	0.018494101	0.018130792	0.22833993	0.42908293	0.8773442	0.14996399	0.061130043	0.484419	0.018130792	0.018130792	0.018130792	0.018130792	0.07012044	0.7218096	0.018130792	0.018130792	0.33881605	0.18287848	0.12458336	0.14944923	0.52196157	0.09533459	0.023588331	0.08662399	0.11081651	0.3955504	0.47090802	0.104009986	0.0851277	0.59658885	0.018130792	0.3357766	0.023920625	0.03836772	0.2072309	0.018130792	0.22240154	0.8654884
25830	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25833	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25834	0.25434256	0.25434256	0.25434256	1.0	0.25434256	1.0	0.25434256	0.25434256	0.25434256	0.25434256	0.25434256	0.25434256	0.25434256	0.25434256	1.0	0.25434256	1.0	0.25434256	0.25434256	0.9430844	0.25434256	0.9401401	0.25434256	0.25434256	0.25434256	1.0	0.9999394	0.25434256	0.25434256	0.25434256	0.25434256	0.25434256	0.25434256	0.25434256	0.25434256	1.0	0.25434256	0.25434256
25836	1.0	1.0	0.99501556	0.9930897	0.9988165	0.9966561	1.0	0.99999994	0.008067809	1.0	1.0	0.12683004	0.99990976	0.63736486	0.99200433	1.0	0.05665339	0.92061764	0.9999336	1.0	0.87337476	0.06784882	0.9999979	1.0	0.9997927	0.99997765	0.9999279	0.9999999	1.0	0.99648446	0.99999714	0.30184802	1.0	0.008067809	0.83923864	1.0	0.92250806	0.99248743
25837	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25839	0.7031636	0.73548365	0.26878625	0.35492215	0.19629051	0.50458276	0.74664545	0.9359682	0.97264063	0.47834885	0.7298104	0.98563164	0.86154044	0.8325121	0.99710226	0.43051532	0.37402183	0.5366186	0.19629051	0.6773478	0.19629051	0.94565433	0.7275398	0.28644103	0.46455592	0.9140119	0.19629051	0.9781464	0.73414856	0.72959554	0.9460113	0.6741414	0.99091303	0.92223537	0.92191696	0.41565028	0.19629051	0.4008137
2584	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25840	0.90890735	0.8694524	0.8953813	0.64709604	0.06294345	0.9999997	0.9999988	0.3005302	0.010900376	0.99936557	0.93723816	0.09035083	0.9999977	0.33775008	0.9999894	0.8567284	0.9067792	2.3013932E-5	0.7697833	0.999858	0.8736826	0.2943266	0.9566309	0.8675102	0.96318233	0.9830751	0.28122902	0.99931043	0.6374673	0.9935065	0.9745749	0.084305756	0.32608563	0.2890532	0.6276091	0.9966941	0.9964536	0.10158299
25841	0.99799585	0.88351464	0.8278514	0.17506985	0.20554768	0.9354395	0.553385	0.10447612	0.18906495	0.34919918	0.70511264	0.60460854	0.7389455	0.99091446	0.059966713	0.9935421	0.6172013	0.5665759	0.8916774	0.75827974	0.9655811	0.99964356	0.8235778	0.90819556	0.6278924	0.71725625	0.66695386	0.5957506	0.99508435	0.10480306	0.9955991	0.98326904	0.9976488	0.97405535	0.41002983	0.9999522	0.07721208	0.50820374
25842	0.8245609	0.07272206	0.032514613	0.8345769	0.13105136	0.94717664	0.25465536	0.014716755	0.014716755	0.339391	0.009027535	0.014716755	0.46680412	0.03565166	0.02737254	0.002944652	0.94498235	0.6569023	0.6062743	0.009075599	0.24725538	0.014716755	2.0776496E-4	0.014716755	0.3084855	0.014716755	0.011307827	0.10758544	5.13376E-7	0.014716755	5.3913416E-5	0.014716755	1.520798E-4	0.8184641	0.045465644	0.0204065	0.10472455	0.051626574
25843	0.024751816	0.011443389	0.12157459	0.052099295	0.4627752	0.14317994	0.056503225	0.03224296	0.41602266	0.10233667	0.061214883	0.33254418	0.14353122	0.10224524	0.023947073	0.11345356	0.66048956	0.03287034	0.122224614	0.016608337	0.18566655	0.32751563	0.0025712063	0.0025783186	0.0734111	0.4019368	0.014834659	0.08134852	0.024908738	0.043648858	0.9116196	0.016518334	0.002192667	0.24054937	0.39614654	0.0648282	0.24200803	0.19637127
25844	0.7859866	0.41026127	0.2954313	0.37659323	0.48989344	0.99661106	0.3511779	0.4729843	0.25538012	0.052407473	0.046269454	0.09552388	0.8548876	0.64566445	0.093484774	0.6703286	0.8387461	0.31338957	0.5401923	0.12315443	0.0033468816	0.08579947	0.061151113	0.004358989	0.20708334	0.028133681	0.8423209	0.017422847	0.26305535	0.10031166	0.23860253	0.33624023	0.49837384	0.10610003	0.604155	0.010278038	0.17103834	0.60713947
25847	1.7758444E-4	0.010799267	0.0072961533	0.7242261	0.97769177	0.6640514	0.39155644	0.9585663	0.65363884	0.9978272	0.9963962	0.022974715	0.99630475	9.545197E-4	1.0	4.0590377E-5	0.29233372	0.31280413	0.009180045	0.013794711	0.6859149	1.9454608E-5	1.8294119E-6	0.011642951	0.10502824	0.003665972	0.23656562	0.38926974	0.06807885	0.028658144	0.0010606515	0.0039789826	0.08731473	0.00977255	0.08163259	3.8913306E-8	0.038789712	4.8565204E-4
25849	0.121115774	0.4521675	0.1673315	0.1610036	0.46542993	0.121115774	0.5260211	0.32063755	0.17702955	0.121115774	0.121115774	0.121115774	0.32164678	0.66902715	0.25161722	0.121115774	0.27002126	0.25564277	0.17741254	0.289431	0.3599393	0.51363647	0.2968581	0.46927372	0.121115774	0.25397292	0.5920852	0.19620425	0.19263698	0.26383615	0.15477204	0.21484852	0.99975145	0.7238414	0.18600526	0.6897975	0.13788366	0.37805706
2585	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25850	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25852	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25854	0.19537729	0.2723538	0.2759997	0.3627471	0.19324419	0.3221529	0.2785286	0.25888884	0.30612797	0.14968058	0.14968058	0.2237378	0.19687787	0.24143003	0.27709222	0.2309699	0.39303905	0.15000984	0.24627723	0.41555128	0.44043365	0.2845563	0.24528904	0.39289635	0.3648277	0.27189	0.24978186	0.27955064	0.2309699	0.27955064	0.2309699	0.33784652	0.2309699	0.34177345	0.21250811	0.2309699	0.36556444	0.1603825
25855	0.9587722	0.99999756	0.91183096	0.5876208	0.041441668	0.19550881	0.96783364	0.3796615	0.9542506	0.9950415	0.9763652	0.7943629	0.994847	0.9914929	0.8675642	0.16238074	0.39191222	0.2356337	0.7457942	0.8443892	0.1949617	0.9994266	0.15367971	0.9756906	0.055067815	0.8325615	0.76611686	0.5933032	0.9998903	0.99293846	0.93520755	0.77162504	0.99497354	0.29248574	0.93770045	0.84250194	0.12269834	0.65744454
25859	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25861	0.8269248	0.79877347	0.43492284	0.069496915	0.069496915	0.52206653	0.8096087	0.24499357	0.35318735	0.11861218	0.62944293	0.6606045	0.124166325	0.5103245	0.069496915	0.99478817	0.35456753	0.6938042	0.97221845	0.24495764	0.54143536	0.6985692	0.33870974	0.8800888	0.9080947	0.5311545	0.49867526	0.31803617	0.9586973	0.7668431	0.999972	0.9598509	0.8200247	0.5887686	0.9384964	0.99245393	0.7785256	0.9070414
25862	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25864	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25865	0.9585075	0.9987843	0.8700366	0.3168817	0.4213427	0.96679384	0.99996376	0.52184045	0.9561133	0.14251974	0.9947806	0.44701895	0.9950594	0.99323916	0.42593664	0.6184192	0.37875184	0.6180335	0.4363757	0.99798286	0.9421437	0.9993894	0.99981123	0.9999862	0.75169504	0.9996593	0.9524514	0.9754609	0.9999999	0.9999376	0.99979216	0.38876712	0.9920559	0.94082856	0.88262016	0.9999969	0.96471155	0.2638992
2587	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25873	0.2652823	0.983915	0.7762345	0.19909021	0.6215896	0.76990074	0.6922184	0.8054442	0.9471283	0.20367779	0.7688376	0.8699296	0.9935882	0.93866163	0.95320827	0.8296535	0.7269181	0.3331461	0.5692704	0.17188695	0.8599994	0.89556843	0.307091	0.2891123	0.5426729	0.15146995	0.22167431	0.5786783	0.8007321	0.8576739	0.9909112	0.71920204	0.8800424	0.3917874	0.97762865	0.9909142	0.9874449	0.40305364
25874	0.1106865	0.0037190819	0.008627616	0.36408693	0.9793957	0.0011637713	0.12372131	0.14446314	0.33275682	0.30142045	0.21478514	1.0	0.7618588	0.021023	0.021551719	0.15124944	0.27357495	0.9866006	0.09526714	2.8779239E-6	1.8974756E-6	0.0022308333	1.6664779E-5	1.6644972E-11	0.059051834	0.00654344	0.34498507	0.029839711	0.08718658	1.3610184E-5	5.1514735E-4	0.009366402	1.3455447E-6	0.011243577	0.009677057	3.789903E-5	0.001144358	0.32961115
