ID	10 CN A	102 CN A	12 CN A	13 CN A	16 CN A	19 CN A	22 CN A	3 CN A	45 CN A	51 CN A	59 CN A	60 CN A	62 CN A	7 CN A	9 CN A	HC102 CN A	HC103 CN A	HC105 CN A	HC52 CN A	HC53 CN A	HC55 CN A	HC57 CN A	HC61 CN A	HC62 CN A	HC65 CN A	HC66 CN A	HC68 CN A	HC69 CN A	HC71 CN A	HC72 CN A	HC73 CN A	HC74 CN A	HC76 CN A	HC80 CN A	HC81 CN A	HC82 CN A	HC83 CN A	HC86 CN A
4543	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4544	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4547	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4548	0.011201024	0.9014102	0.8544425	0.16741538	0.26009715	0.5877782	0.76997733	3.2246113E-5	0.0	5.1677227E-5	0.5577011	1.0728836E-6	0.8449699	0.7969231	0.06637442	0.27406234	0.26181042	2.0128489E-4	0.04521483	0.9014102	0.00482738	0.012931049	0.15487307	0.107919455	0.10238004	0.3561715	0.5287918	0.038894713	0.46825558	0.9014102	0.1252693	5.930662E-5	0.0039877295	0.2909745	0.9014102	0.3308586	0.15606058	0.005233526
4552	0.46215093	7.1525574E-7	0.107726455	0.05604613	0.58808726	0.58597755	0.7189768	0.0061227083	0.4468887	0.53624904	0.17557943	0.020916939	0.74561715	0.20264482	0.36118007	2.8389692E-4	0.08796096	0.36801755	0.010016799	0.001578331	0.5535065	0.7738891	0.0064218044	0.055849373	0.016447604	0.52470946	8.536577E-4	0.20832628	0.0055772066	0.010537207	9.111166E-4	0.07964826	0.27684063	0.005474806	0.19058514	0.07728499	0.16300476	0.75653994
4580	0.59063053	0.04151714	0.30179107	0.14145398	0.56478465	0.39797217	0.1233204	0.22695017	0.0022607446	0.113295734	0.036701143	0.04263568	0.15775388	0.28221124	0.3777945	0.7488697	0.65667546	0.44583464	0.1618663	0.001660645	0.04441011	0.36939496	2.5731325E-4	0.14039922	0.39040256	0.20135796	0.36192238	0.4327814	0.15736586	0.07280934	0.07979119	0.12848598	0.19908631	0.30774248	0.1233204	0.5169481	0.4246236	0.6317973
4582	0.5614506	0.5614506	0.5614506	0.5614506	0.24712187	0.5191641	0.51936406	0.5614506	0.45807588	0.5614506	0.5614506	0.5614506	0.5614506	0.5294846	0.5614506	0.5614506	0.5614506	0.5614506	0.5614506	0.5614506	0.082763135	0.024945915	0.27454305	0.5614506	0.5614506	0.103037596	0.5614506	0.5614506	0.41180992	0.5614506	0.5614506	0.5614506	0.05105537	0.44611108	0.5614506	0.5614506	0.5614506	0.5614506
4583	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4585	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4586	0.6205353	0.41471	0.36944014	0.69261605	0.2385273	0.67965996	0.35272288	0.2829712	0.93088055	0.8962058	0.79577404	0.9590128	0.6396092	0.09710592	0.4228605	0.67479	0.48528552	0.5809226	0.8853673	0.39668202	0.19019866	0.029318571	0.6935875	0.03048098	0.8158407	0.028687358	0.31455874	0.5519093	2.1260977E-4	0.47615814	0.31531692	0.72226894	0.0052995086	0.631163	0.69686997	6.3306093E-4	0.0749625	0.6348048
4587	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085	0.5401085
4588	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4589	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4590	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4591	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4593	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631	0.529631
4594	0.03964472	0.5590777	0.116387665	0.09381759	0.6207196	2.0086765E-5	0.14895886	0.35733294	3.516674E-5	0.018242955	0.14062321	0.06260395	0.051541567	0.6294496	0.0012662411	0.037241578	0.0024023056	0.13394189	0.14909601	0.077961445	0.49145806	0.5020989	0.6988391	0.06624681	0.07824868	0.0069615245	0.1644026	0.09804249	0.29800308	0.33555955	0.11868036	0.38548255	0.13901323	0.019063294	0.44880784	0.17802763	0.08312541	0.64092326
4595	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4597	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4598	0.524493	0.09261018	0.31104445	0.96356004	0.55491245	0.044908583	0.08441335	0.50700104	0.9483061	0.3625003	0.65039825	0.61373734	0.024318814	0.6479763	0.35894692	0.061684072	0.11796808	0.09281528	0.11692423	0.20555252	0.25961494	0.15165246	0.013465166	4.939437E-4	0.10166979	0.023405433	0.032735884	4.582405E-4	0.06400037	4.131794E-4	0.31669378	0.18366313	0.04088509	0.26395315	0.1542399	0.038829744	4.7963858E-4	0.02482438
4599	0.62454736	5.364418E-7	0.0028986335	0.055868924	0.23921669	0.22482973	0.008565903	0.9833206	2.8014183E-6	0.0	0.0	0.44240534	0.0	0.7476162	0.0	0.89668083	0.12735045	0.9977543	0.8490858	0.9653922	0.63784254	0.0022247434	0.0	0.00900656	0.7738529	0.010018349	0.4714415	0.11804032	0.0	0.005697906	0.9960986	0.2957946	0.5533098	0.4999478	0.076844394	0.38724637	0.035863042	6.502867E-5
460	0.99998254	1.0	0.9997272	0.32569182	0.9999508	0.9493578	1.0	0.99997216	0.9999999	0.99882317	0.9999994	1.0	0.9999987	0.99917483	0.56215394	0.9433447	0.49307477	0.15772933	0.93732154	0.8227932	1.4305115E-6	0.96727663	0.9999994	0.5939449	0.7430378	0.99999195	0.9887922	0.99786025	1.0	0.1355372	0.99837583	0.8130492	1.0	0.014233351	0.28385997	1.0	0.40043372	0.054049134
4600	0.059399366	0.4853385	0.22891074	0.374933	0.68754184	0.7731347	0.47170484	0.88996834	0.427572	0.87048894	0.6625523	0.39001477	0.0030258894	0.22789085	0.8296285	0.3090973	0.53535354	0.22252983	0.5679578	0.59182346	0.25930107	0.24222225	1.8888712E-4	0.73697543	0.19862288	0.21267164	0.33832312	0.21755797	3.3587217E-4	0.5368075	0.7134584	0.7361084	0.5285057	0.88996834	0.77920645	0.15838832	0.02855146	0.88996834
4601	0.026164353	0.0020863414	0.18134779	0.5323158	0.6268298	0.0076858997	0.0010995865	0.010937929	1.579523E-5	0.0728305	0.0	0.020957112	2.0325184E-5	0.1076327	3.1590462E-6	0.0012415648	0.8198502	0.61210275	0.012280762	0.0	0.09756881	0.003263712	0.001930356	1.0728836E-6	1.3053417E-5	0.005317986	0.09677231	0.5433446	7.987022E-6	0.0	1.4615059E-4	0.11903167	1.1920929E-7	0.16042775	0.00295192	3.607273E-4	0.014054298	0.20106125
4602	0.6858164	0.16414762	0.6858164	0.6858164	0.6858164	0.088155806	1.6403198E-4	0.6858164	0.6858164	0.4638679	0.533538	0.34981102	0.0010620952	0.6571907	0.6858164	0.6858164	0.45225513	0.6858164	0.6197847	0.6753918	0.44129276	0.5413655	0.6858164	0.6018572	0.6858164	0.0026868582	0.6858164	0.042123854	0.6858164	0.67840946	0.6858164	0.6858164	0.6858164	0.48132288	0.6858164	0.6858164	0.6858164	0.5028604
4603	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4604	0.03230673	0.0	0.25008607	0.009583533	0.7178936	1.1920929E-7	5.9604645E-8	0.04687208	0.007047832	0.005221486	6.121397E-4	0.024349034	1.692772E-5	0.34933156	5.9604645E-8	0.12267083	0.16182172	0.7327219	0.23662812	3.1590462E-6	0.028539002	0.24813062	0.009061396	0.002341807	0.36749768	0.0025226474	0.37027442	4.2378902E-4	0.37250555	0.0	9.836555E-4	0.7233613	0.0048570037	0.22587544	0.29371333	2.0861626E-6	1.2755394E-5	0.8349172
4605	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536	0.52835536
4606	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4607	0.5575795	0.40357566	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795	0.06432927	0.041833878	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795	0.02691567	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795	0.36682838	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795	0.5575795
4608	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4609	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4610	0.61879873	0.52025	0.61879873	0.61879873	0.47321713	0.61879873	0.61879873	0.61879873	0.61879873	0.61879873	0.61879873	0.61879873	0.30864727	0.1667468	0.61879873	0.61879873	0.61879873	0.61879873	0.3717053	0.3669783	0.37491995	0.61879873	0.61879873	0.61879873	0.61879873	0.17664838	0.55883944	0.61879873	0.055810392	0.41083264	0.61879873	0.61879873	0.18573564	0.61879873	0.61879873	0.058937073	0.54670215	0.61879873
4613	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4615	0.12081498	0.12381846	0.37878764	0.39470673	0.1912489	0.48153454	0.55397236	0.50155115	0.082448006	0.43048143	0.07486886	0.06122887	0.13903224	0.3169452	0.2265392	0.119126916	0.6359228	0.49798304	0.4279312	0.5746758	0.32860643	0.6877272	0.22635102	0.43815625	0.7538228	0.31510413	0.5483515	0.41187793	0.11833382	0.5096357	0.80492723	0.8539837	0.6849561	0.5753427	0.21432984	0.14006972	0.20819712	0.76383114
4616	0.19877297	0.49327642	0.5407194	0.46958017	0.634114	0.47389293	0.050076187	0.53437316	3.746152E-4	0.006375134	0.0077836514	0.010428667	0.02458036	0.67126155	0.4233234	5.9604645E-8	0.5618241	0.047440827	0.4983815	0.44552767	0.6256838	0.49409562	0.016823947	0.5523258	0.49535662	0.40883374	0.5603281	0.18787253	0.19371033	0.6262533	0.6422053	0.67126155	0.3604617	0.67126155	0.0817858	0.54337966	0.022756338	0.67126155
4617	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4618	0.7005159	0.7005159	0.7005159	2.5629997E-6	0.7005159	0.7005159	0.7005159	0.7005159	0.7005159	0.7005159	0.7005159	0.7005159	0.7005159	0.5270974	0.7005159	0.7005159	0.7005159	0.7005159	0.7005159	0.7005159	0.7005159	0.7005159	4.8995018E-5	0.7005159	0.7005159	0.7005159	0.7005159	0.7005159	0.0	0.7005159	0.0	0.7005159	0.0	0.7005159	0.7005159	0.0	0.7005159	0.7005159
4619	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
462	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4620	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.3085032	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408	0.5397408
4621	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4622	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4624	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4626	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4627	0.22857654	0.5306846	0.46639973	0.5932398	0.7800512	0.26336354	8.878708E-4	0.7800512	0.6984616	0.34497714	0.115542054	0.48489505	0.7800512	0.5418719	0.7800512	4.221797E-4	0.72530955	0.5260751	0.4926406	0.7800512	0.54906005	0.4203267	0.10446674	0.70332336	0.7800512	0.7532667	0.49956435	0.7800512	0.1135416	0.5566172	0.7800512	0.6563727	0.2497462	0.655497	0.29499233	7.456541E-4	0.5272705	0.7800512
4628	0.76771414	0.76771414	0.76771414	0.27513796	0.028250754	0.76771414	0.76771414	7.1525574E-7	0.76771414	0.76771414	0.76771414	0.76771414	0.76771414	0.57888395	0.03283745	0.76771414	0.76771414	0.76771414	0.76771414	0.65051717	0.76771414	0.76771414	0.76771414	0.76771414	0.76771414	0.50248355	0.76771414	0.76771414	0.76771414	0.76771414	0.76771414	0.76771414	0.76771414	0.76771414	0.76771414	0.76771414	0.76771414	0.7269876
4629	0.68815386	0.0	0.68815386	0.68815386	0.68815386	0.68815386	0.0	0.68815386	0.68815386	0.68815386	0.68815386	0.68815386	0.68815386	0.68815386	0.68815386	0.0	0.68815386	0.68815386	0.68815386	5.9604645E-8	0.68815386	0.68815386	0.68815386	0.68815386	0.68815386	0.68815386	0.0	0.007830977	0.68815386	0.18015838	0.68815386	0.68815386	0.68815386	0.68815386	0.68815386	0.0	0.68815386	0.68815386
463	0.0	0.0016251206	0.0	1.66893E-6	0.64872277	0.022582173	0.0	0.64872277	1.7344952E-5	0.64872277	0.57616615	0.64872277	7.954836E-4	0.04402715	0.010472178	0.1482178	0.001263082	0.64872277	0.2626403	0.0	0.0033741593	0.32276094	0.0	0.0	0.04005885	0.0	0.64872277	0.0	0.0	0.0	0.0034652352	0.1922648	0.100917876	0.0	0.5731132	0.0	3.117323E-5	0.64872277
4632	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.53810525	0.3825438	0.53810525	0.53810525
4633	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4634	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4635	0.56081843	0.34306443	0.56081843	0.56081843	0.06232792	0.35553086	0.56081843	0.34880215	0.56081843	0.56081843	0.5112988	0.56081843	0.56081843	0.56081843	0.22290236	0.56081843	0.56081843	0.56081843	0.56081843	0.56081843	0.5176004	7.05719E-5	0.14215088	0.56081843	0.56081843	0.021112561	0.14691055	0.23989236	0.046270967	0.56081843	0.48499328	0.56081843	0.4298638	0.07686031	0.53095686	0.006402731	0.20208901	0.30412835
4636	0.584095	0.584095	0.584095	0.5623923	0.584095	0.19406438	0.584095	0.49553537	0.584095	0.34913194	0.584095	0.3958271	0.584095	0.584095	0.584095	0.584095	0.584095	0.42306548	0.37193573	0.584095	0.5285164	0.47832894	0.584095	0.584095	0.4709009	0.48699164	0.584095	0.23578882	0.584095	0.584095	0.584095	0.584095	0.584095	0.584095	0.584095	0.584095	0.584095	0.26718426
4637	0.17574972	1.1920929E-7	0.0013229251	0.037213683	0.85234547	0.008233309	2.3365021E-4	4.1896105E-4	3.3593178E-4	0.0010755062	0.0	0.0	0.0	0.0	8.583069E-6	0.023051858	0.0100902915	0.22066092	0.010142267	0.0	0.0	0.6288471	0.0	0.7583498	0.0029525757	0.0	0.0	9.5909834E-4	0.0	0.2534876	0.41159332	1.0621548E-4	0.0	0.0	0.004678011	0.0	0.06929994	0.47601455
4638	0.0020273924	0.028706849	0.17080843	0.0022262335	0.4673499	5.9604645E-8	1.8668175E-4	1.6748905E-5	0.0	1.1497736E-4	3.5762787E-7	0.0	1.1998415E-4	0.23292619	0.0	2.169609E-5	0.95652586	0.91965604	6.556511E-7	0.0	0.047626495	4.7683716E-7	0.0	0.26649606	2.682209E-6	1.770258E-5	0.028716743	1.4305115E-6	0.01793009	0.004427433	9.059906E-6	0.01589477	0.0	0.0013608932	0.07067567	5.364418E-7	0.001270473	0.03584802
4640	0.4405465	0.64213675	0.64213675	0.64213675	0.64213675	0.5952256	0.45017958	0.61547613	0.64213675	0.64213675	0.64213675	0.64213675	0.5069429	0.40496665	0.55425775	0.64213675	0.58959246	0.47909057	0.2962408	0.22624522	0.018096507	0.039478302	0.2151565	0.64213675	0.64213675	0.052445054	0.6394645	0.08499181	0.026716232	0.64213675	0.10896045	0.64213675	0.5620168	0.49870157	0.43603832	0.2860191	0.62329143	0.64213675
4641	0.33737266	8.1181526E-5	0.5259013	0.48937798	0.6600809	0.34438223	0.30120015	0.59795797	0.5805291	0.6869493	0.5611611	0.7420577	0.29909754	0.059368968	0.008861542	0.023784935	0.40808976	0.6347798	0.1600858	7.277727E-5	0.0020011663	0.29130965	0.0059363246	9.703636E-5	0.12406093	3.1888485E-5	0.17061174	0.0146740675	0.003256321	2.0503998E-5	0.012951732	0.016566336	0.032551825	0.005576372	0.053865552	3.504753E-5	0.010987461	0.015792191
4642	0.48636848	0.5574545	0.5574545	0.5574545	0.5574545	0.5574545	0.5574545	0.5574545	0.5574545	0.5574545	0.5574545	0.5574545	0.5574545	0.5574545	0.5574545	0.14760804	0.5574545	0.5574545	0.26064146	0.5574545	0.5574545	0.5574545	0.5574545	0.5574545	0.5574545	0.5574545	0.18939728	0.5574545	0.5574545	0.5574545	0.5574545	0.520568	0.5574545	0.5574545	0.31663275	0.5574545	0.5574545	0.15220177
4643	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4644	0.9867638	0.99964976	0.45159292	0.9993661	1.8060207E-5	0.99964976	0.99964976	0.99964976	0.99963933	0.9335679	0.9970816	0.99964976	0.99441874	0.9953901	0.99964976	0.99964976	0.9624017	0.06821746	0.25647783	0.998324	0.99701405	0.99964976	0.99964976	0.8854355	0.99888366	0.99964976	0.4421873	0.998633	0.48656726	0.17713344	0.94879705	0.9825753	0.99964976	0.8598286	0.99964976	0.9542027	0.98753256	0.9965965
4646	1.1920929E-7	0.7297611	0.006629288	0.0025687218	0.7297611	1.66893E-6	0.7297611	0.02820301	0.0017654896	0.0	0.0032111406	5.040765E-4	0.12299204	0.13195992	8.3482265E-4	2.7668476E-4	6.801486E-4	0.0	0.0	0.7297611	0.66179824	0.11507511	0.282498	0.007677734	0.0	0.03557384	0.14068937	3.5762787E-7	5.9604645E-8	0.25766885	0.011747003	5.543232E-6	0.12633371	0.037798047	7.1948767E-4	0.022802055	0.22689241	8.299947E-4
4647	0.5005541	0.62995106	0.472234	0.62995106	0.4841169	0.41656482	0.0	0.62995106	0.62995106	0.62995106	0.011979878	0.0	0.5465215	0.12868643	0.62995106	0.0	0.62995106	0.62995106	0.62995106	0.62995106	0.19232059	0.62995106	0.058012187	0.62995106	0.62995106	0.62995106	0.45516658	0.32313514	0.058647692	0.5590899	0.579882	0.62995106	0.62995106	0.62995106	0.19134289	0.58774614	0.5762987	0.62995106
4648	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4649	0.8186275	0.40419972	0.31928217	0.81720215	0.6487299	0.58239424	0.7361083	0.81482697	0.7022865	0.6118559	0.458714	0.2167744	0.5572374	0.6545991	0.8193175	0.5871253	0.7479411	0.76863	0.5231204	0.57431334	0.2016936	0.7479654	0.1458714	0.6605153	0.23386526	0.27851528	0.6759315	0.45900673	0.5956327	0.01844281	0.4500034	0.6975274	0.7261883	0.2955401	0.09076035	0.908372	0.3540479	0.17813134
4650	0.004864931	0.24284685	0.655185	0.655185	0.49320042	0.6485913	0.2438435	0.655185	0.655185	0.655185	0.655185	0.655185	0.655185	0.285657	0.655185	2.3841858E-7	0.19266027	6.9737434E-6	0.0	0.06564945	0.014199793	0.035489142	1.4263391E-4	0.020060122	0.118175566	0.11791539	3.61979E-4	0.10580689	6.7436695E-4	0.2020396	6.879568E-4	0.013941169	0.30787402	0.09785819	0.30845606	0.0120690465	0.18724251	6.735325E-6
4651	0.0	0.0	6.995797E-4	0.0	0.6426449	0.0	0.0	0.001836896	0.0	3.5762787E-7	0.0	0.057928026	0.0	0.0	0.0	0.0	0.079758406	0.40899968	0.0	0.0	0.0	4.2557716E-5	0.008644283	0.0	0.0016871691	0.0	0.1297074	0.0	1.7881393E-7	0.0	0.0	2.5629997E-6	0.0	0.006796956	0.009331584	0.0	0.0	0.074109495
